frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
42,000190,37753,l2_scale,0.19851041747715867,0.0,36627,0.2312639355659485,5.495926380157471,ok,37749,36627,0.9702773583406183,-0.054495207345397735,0.4638856971092931,20000,0.8133211121295447,13092,0.13033394945611737,7599,0.7139350943814589
43,000191,37543,l2_scale,0.19851041747715867,0.0,36182,0.22902998328208923,5.586280822753906,ok,37540,36182,0.9638252530633991,-0.054495207345397735,0.4638856971092931,20000,0.8014924236655753,13133,0.1252476669649716,7586,0.7071394245654198
44,000192,37268,l2_scale,0.19851041747715867,0.0,35618,0.2257269322872162,5.604079723358154,ok,37265,35618,0.9558030323359721,-0.054495207345397735,0.4638856971092931,20000,0.8093957726491896,13389,0.1355916900532768,7235,0.7067636566486066
45,000193,36992,l2_scale,0.19851041747715867,0.0,35122,0.24115708470344543,5.99786376953125,ok,36987,35122,0.949576878362668,-0.054495207345397735,0.4638856971092931,20000,0.7831013033175356,13504,0.1430757799158284,7128,0.678704806865885
46,000194,37429,l2_scale,0.19851041747715867,0.0,35374,0.247148334980011,5.936110019683838,ok,37424,35374,0.9452223172295853,-0.054495207345397735,0.4638856971092931,20000,0.7825702929486236,13586,0.15457164405718005,7090,0.6704922241527002
47,000195,37443,l2_scale,0.19851041747715867,0.0,35489,0.26047950983047485,5.975640773773193,ok,37438,35489,0.9479405951172606,-0.054495207345397735,0.4638856971092931,20000,0.7825831126802001,13596,0.1446840338248546,7054,0.6771657663587692
48,000196,37996,l2_scale,0.19851041747715867,0.0,36083,0.2703815698623657,6.031328201293945,ok,37990,36083,0.9498025796262174,-0.054495207345397735,0.4638856971092931,20000,0.7594274280437124,12994,0.14201167324647807,7645,0.6588876879258776
49,000197,38785,l2_scale,0.19851041747715867,0.0,37276,0.2790667414665222,5.938502311706543,ok,38780,37276,0.9612171222279525,-0.054495207345397735,0.4638856971092931,20000,0.7716760828625235,13275,0.1384868306531131,7376,0.6718788553791509
50,000198,39018,l2_scale,0.19851041747715867,0.0,38133,0.26574668288230896,5.642487525939941,ok,39015,38133,0.9773933102652825,-0.054495207345397735,0.4638856971092931,20000,0.7802148276121085,13313,0.13244194525746186,7308,0.683432132063399
51,000199,38848,l2_scale,0.19851041747715867,0.0,38395,0.2638547420501709,5.530045032501221,ok,38844,38395,0.9884409432602204,-0.054495207345397735,0.4638856971092931,20000,0.7928323000151217,13226,0.12664278440601034,7428,0.6985235823007971
52,000200,38973,l2_scale,0.19851041747715867,0.0,38606,0.2637995779514313,5.38207483291626,ok,38970,38606,0.9906594816525532,-0.054495207345397735,0.4638856971092931,20000,0.7982052462034054,13038,0.1372359296010772,7528,0.6958470187543623
53,000201,38897,l2_scale,0.19851041747715867,0.0,38507,0.2638973295688629,5.135324001312256,ok,38893,38507,0.9900753348931685,-0.054495207345397735,0.4638856971092931,20000,0.7899012424338961,12556,0.1325265040566723,8058,0.6918584786026535
54,000202,38790,l2_scale,0.19851041747715867,0.0,38080,0.27020028233528137,5.288637638092041,ok,38782,38080,0.9818988190397607,-0.054495207345397735,0.4638856971092931,20000,0.7976798143851508,12930,0.1324126164999925,7685,0.6987511465503541
55,000203,38721,l2_scale,0.19851041747715867,0.0,37814,0.2700577676296234,5.321570873260498,ok,38713,37814,0.9767778265698861,-0.054495207345397735,0.4638856971092931,20000,0.7975982185462065,12574,0.1305975309212317,8071,0.6999489852729125
56,000204,38638,l2_scale,0.19851041747715867,0.0,37551,0.27958211302757263,5.364527225494385,ok,38630,37551,0.9720683406678747,-0.054495207345397735,0.4638856971092931,20000,0.8075471698113208,12985,0.13521757100802378,7642,0.7054133175188875
57,000205,38018,l2_scale,0.19851041747715867,0.0,37084,0.26137182116508484,5.093193531036377,ok,38012,37084,0.9755866568452067,-0.054495207345397735,0.4638856971092931,20000,0.8115475255302436,12730,0.12681053400512565,7888,0.7148926676673238
58,000206,38408,l2_scale,0.19851041747715867,0.0,37525,0.2666642963886261,5.050460338592529,ok,38402,37525,0.9771626477787615,-0.054495207345397735,0.4638856971092931,20000,0.8240149509422209,12842,0.12598626311444155,7830,0.7264737941409982
59,000207,38574,l2_scale,0.19851041747715867,0.0,37679,0.27835899591445923,5.334693908691406,ok,38569,37679,0.9769244730223755,-0.054495207345397735,0.4638856971092931,20000,0.8165931863727455,12475,0.1358596403410189,8163,0.7128573958653103
60,000208,38463,l2_scale,0.19851041747715867,0.0,37627,0.2515568435192108,4.726698875427246,ok,38459,37627,0.9783665721937648,-0.054495207345397735,0.4638856971092931,20000,0.8394359426328019,12481,0.1212345336672103,8228,0.7435943337168268
61,000209,38345,l2_scale,0.19851041747715867,0.0,37431,0.2458088994026184,4.726357460021973,ok,38339,37431,0.9763165445108114,-0.054495207345397735,0.4638856971092931,20000,0.8318852459016394,12200,0.12996942276107623,8443,0.7304969697153413
62,000210,38076,l2_scale,0.19851041747715867,0.0,37173,0.2358550876379013,4.612934589385986,ok,38070,37173,0.9764381402679275,-0.054495207345397735,0.4638856971092931,20000,0.8431183830606352,12468,0.12470348757438328,8196,0.7442700141556197
63,000211,38001,l2_scale,0.19851041747715867,0.0,37097,0.2356622964143753,4.545225620269775,ok,37999,37097,0.9762625332245586,-0.054495207345397735,0.4638856971092931,20000,0.8330026192554965,12599,0.12828730459475218,8107,0.7327096283021949
64,000212,37886,l2_scale,0.19851041747715867,0.0,36877,0.24811281263828278,4.866603851318359,ok,37883,36877,0.9734445529657102,-0.054495207345397735,0.4638856971092931,20000,0.8093565384001278,12526,0.13256382597070918,8201,0.7088725208020455
65,000213,37814,l2_scale,0.19851041747715867,0.0,36630,0.2435499131679535,4.661861419677734,ok,37809,36630,0.968816948345632,-0.054495207345397735,0.4638856971092931,20000,0.8255887969446213,12568,0.12355413976125752,8081,0.7296337422423699
66,000214,37741,l2_scale,0.19851041747715867,0.0,36359,0.2511371970176697,4.72886323928833,ok,37731,36359,0.9636373273965705,-0.054495207345397735,0.4638856971092931,20000,0.8197487113402062,12416,0.12315385926583033,8309,0.7247624778674849
67,000215,38026,l2_scale,0.19851041747715867,0.0,36663,0.2651037573814392,4.869585037231445,ok,38011,36663,0.964536581515877,-0.054495207345397735,0.4638856971092931,20000,0.8159395714505935,12974,0.12897507897481988,7752,0.7172075140872981
68,000216,37525,l2_scale,0.19851041747715867,0.0,36129,0.255061537027359,4.906125068664551,ok,37513,36129,0.9631061232106203,-0.054495207345397735,0.4638856971092931,20000,0.8245226447845984,12674,0.12329877041965887,8006,0.7288776141364885
69,000217,37714,l2_scale,0.19851041747715867,0.0,36452,0.2483806312084198,4.7261738777160645,ok,37705,36452,0.9667683331123194,-0.054495207345397735,0.4638856971092931,20000,0.8291320995532865,12536,0.121902063537023,8183,0.7339768047650421
70,000218,38076,l2_scale,0.19851041747715867,0.0,36752,0.24668164551258087,4.719597816467285,ok,38075,36752,0.965252790544977,-0.054495207345397735,0.4638856971092931,20000,0.8258896584666826,12561,0.11681603583698022,8209,0.7348343821171431
71,000219,38404,l2_scale,0.19851041747715867,0.0,36757,0.2524130046367645,4.638491153717041,ok,38403,36757,0.9571387652006353,-0.054495207345397735,0.4638856971092931,20000,0.8194226545340445,12748,0.1209288816323728,7947,0.7260879355294647
72,000220,38440,l2_scale,0.19851041747715867,0.0,36897,0.26652175188064575,4.823977947235107,ok,38437,36897,0.9599344381715534,-0.054495207345397735,0.4638856971092931,20000,0.8289717368548192,12419,0.12285946390085689,8347,0.7331326085481171
73,000221,38577,l2_scale,0.19851041747715867,0.0,37192,0.2664356529712677,4.536715984344482,ok,38576,37192,0.9641227706345915,-0.054495207345397735,0.4638856971092931,20000,0.8322841000807103,12390,0.12394049530268599,8349,0.7352667464220385
74,000222,38769,l2_scale,0.19851041747715867,0.0,37476,0.27303194999694824,4.6566596031188965,ok,38769,37476,0.966648611003637,-0.054495207345397735,0.4638856971092931,20000,0.8359212421962542,12494,0.11766045640159686,8228,0.7431321911818484
75,000223,38748,l2_scale,0.19851041747715867,0.0,37431,0.2807880640029907,4.522876739501953,ok,38748,37431,0.966011148962527,-0.054495207345397735,0.4638856971092931,20000,0.8182270916334662,12048,0.11836797463945424,8686,0.726887661033737
76,000224,38449,l2_scale,0.19851041747715867,0.0,36937,0.2857237160205841,4.613569736480713,ok,38449,36937,0.9606751801087154,-0.054495207345397735,0.4638856971092931,20000,0.8230674846625767,12225,0.1265816324750724,8453,0.7252065879893465
77,000225,37941,l2_scale,0.19851041747715867,0.0,36392,0.2737791836261749,4.757657527923584,ok,37939,36392,0.9592240175017792,-0.054495207345397735,0.4638856971092931,20000,0.8259405289962215,12174,0.1315595882344894,8549,0.7241243877407987
78,000226,37579,l2_scale,0.19851041747715867,0.0,36169,0.2590399384498596,4.825329303741455,ok,37577,36169,0.9625302711765176,-0.054495207345397735,0.4638856971092931,20000,0.8144415069398546,12104,0.12023124699890633,8688,0.7221777962568342
79,000227,37514,l2_scale,0.19851041747715867,0.0,35975,0.24662281572818756,4.612204074859619,ok,37512,35975,0.9590264448709747,-0.054495207345397735,0.4638856971092931,20000,0.8200891049007696,12345,0.1186678520939609,8418,0.728323375564219
80,000228,37232,l2_scale,0.19851041747715867,0.0,35482,0.23610521852970123,4.693263053894043,ok,37229,35482,0.9530742163367267,-0.054495207345397735,0.4638856971092931,20000,0.8240187368761105,12382,0.12553097704068197,8404,0.7268079621489265
81,000229,37116,l2_scale,0.19851041747715867,0.0,35274,0.23617292940616608,4.839050769805908,ok,37109,35274,0.9505510792530114,-0.054495207345397735,0.4638856971092931,20000,0.8138378898420588,12473,0.14035650446909592,8396,0.7072644839140462
82,000230,37087,l2_scale,0.19851041747715867,0.0,35080,0.24002961814403534,4.804464340209961,ok,37079,35080,0.9460880822028641,-0.054495207345397735,0.4638856971092931,20000,0.811208719700667,12294,0.1343081000838183,8495,0.7092565309063931
83,000231,37156,l2_scale,0.19851041747715867,0.0,35046,0.25152793526649475,4.821376323699951,ok,37151,35046,0.9433393448359398,-0.054495207345397735,0.4638856971092931,20000,0.8092335202796066,12303,0.12862822425829945,8452,0.7115596878344856
84,000232,37035,l2_scale,0.19851041747715867,0.0,35495,0.25099337100982666,4.565934658050537,ok,37033,35495,0.9584694731725758,-0.054495207345397735,0.4638856971092931,20000,0.8099891422366993,11973,0.12109716156454702,8773,0.7176081596043479
85,000233,36722,l2_scale,0.19851041747715867,0.0,35622,0.24254024028778076,4.667778968811035,ok,36720,35622,0.9700980392156863,-0.054495207345397735,0.4638856971092931,20000,0.8157102157102157,12285,0.1224764450726439,8597,0.7216806434964773
86,000234,36711,l2_scale,0.19851041747715867,0.0,35822,0.23918560147285461,4.498201370239258,ok,36708,35822,0.9758635719734118,-0.054495207345397735,0.4638856971092931,20000,0.8114708008675395,12449,0.12437961137425112,8363,0.7165648791361051
87,000235,37039,l2_scale,0.19851041747715867,0.0,36368,0.23977766931056976,4.374584674835205,ok,37035,36368,0.9819900094505197,-0.054495207345397735,0.4638856971092931,20000,0.821203953279425,12243,0.1157226479324291,8545,0.7314646187625787
88,000236,37939,l2_scale,0.19851041747715867,0.0,37223,0.2360585331916809,4.352651119232178,ok,37935,37223,0.9812310531171741,-0.054495207345397735,0.4638856971092931,20000,0.8368889238762497,12703,0.1132340736861482,8051,0.7472929527139088
89,000237,37951,l2_scale,0.19851041747715867,0.0,37391,0.23513318598270416,4.5807061195373535,ok,37949,37391,0.9852960552320219,-0.054495207345397735,0.4638856971092931,20000,0.8279440154440154,12432,0.11909621668150634,8307,0.7349844343399149
90,000238,37520,l2_scale,0.19851041747715867,0.0,36956,0.22722186148166656,4.435600757598877,ok,37519,36956,0.9849942695700845,-0.054495207345397735,0.4638856971092931,20000,0.8304299184912898,12514,0.1163380331049333,8228,0.7392273415487425
91,000239,37351,l2_scale,0.19851041747715867,0.0,36807,0.21935734152793884,4.389691352844238,ok,37351,36807,0.9854354635752725,-0.054495207345397735,0.4638856971092931,20000,0.8372923459090204,12882,0.11612289183010888,7933,0.7454964676337281
92,000240,37445,l2_scale,0.19851041747715867,0.0,36591,0.23494237661361694,4.6583452224731445,ok,37445,36591,0.9771932167178529,-0.054495207345397735,0.4638856971092931,20000,0.8116193025269621,12703,0.11730557656894872,8092,0.7217839200573317
93,000241,37401,l2_scale,0.19851041747715867,0.0,36189,0.246281236410141,4.8041558265686035,ok,37399,36189,0.9676461937484959,-0.054495207345397735,0.4638856971092931,20000,0.8106210052868302,12673,0.12831179673910734,8125,0.7130052833231459
94,000242,37588,l2_scale,0.19851041747715867,0.0,36194,0.23526141047477722,4.542574882507324,ok,37588,36194,0.962913695860381,-0.054495207345397735,0.4638856971092931,20000,0.812747457495536,12881,0.13140839757636547,7887,0.7126654055415136
95,000243,37714,l2_scale,0.19851041747715867,0.0,36150,0.23433412611484528,4.433461666107178,ok,37714,36150,0.958529988863552,-0.054495207345397735,0.4638856971092931,20000,0.8063777725155893,12669,0.1348449675799875,8112,0.7046543264761665
96,000244,37977,l2_scale,0.19851041747715867,0.0,36468,0.24135495722293854,4.383883953094482,ok,37977,36468,0.9602654238091476,-0.054495207345397735,0.4638856971092931,20000,0.7986806363989135,12885,0.1264223420009041,7855,0.7038313865506008
97,000245,38436,l2_scale,0.19851041747715867,0.0,36874,0.2525170147418976,4.362105369567871,ok,38435,36874,0.9593859763236633,-0.054495207345397735,0.4638856971092931,20000,0.8094351836866807,12358,0.12929737394732935,8390,0.7112609113404444
98,000246,38499,l2_scale,0.19851041747715867,0.0,37081,0.25740259885787964,4.303598403930664,ok,38498,37081,0.9631928931373058,-0.054495207345397735,0.4638856971092931,20000,0.8024721085159322,12459,0.1260567548686391,8318,0.707431173694524
99,000247,38579,l2_scale,0.19851041747715867,0.0,37343,0.2653399407863617,4.373671531677246,ok,38574,37343,0.968087312697672,-0.054495207345397735,0.4638856971092931,20000,0.7968410024981868,12409,0.12583587172591984,8293,0.7026221690289838
